# Lens_likelihood 	 seed
5.355599357320000308e+03 3.093106581000000000e+09
5.430968670634742011e+03 3.705565763000000000e+09
5.445343908231480782e+03 1.853091877000000000e+09
5.500006573800668775e+03 5.790529280000000000e+08
5.545487777330657991e+03 3.155851569000000000e+09
5.449822307642662054e+03 5.736462890000000000e+08
5.508128960410811487e+03 3.175380596000000000e+09
5.398557135467285661e+03 3.274531890000000000e+09
5.441429209137570069e+03 2.032407805000000000e+09
5.611395179955577987e+03 8.175234930000000000e+08
5.503682929320779294e+03 3.118695696000000000e+09
5.382818212076711461e+03 2.921672556000000000e+09
5.436896197465786827e+03 2.903901504000000000e+09
5.477385872040611503e+03 2.346846412000000000e+09
5.485376912965851261e+03 8.172786220000000000e+08
5.478452267225407923e+03 3.399028650000000000e+08
5.558683189054479953e+03 2.745053619000000000e+09
5.496514178874942445e+03 3.833792190000000000e+09
5.391375323406424286e+03 4.117479398000000000e+09
5.495092617830866402e+03 2.917316525000000000e+09
5.511591195788906589e+03 5.968232480000000000e+08
5.557429244893633950e+03 1.410946142000000000e+09
5.558516042186196501e+03 2.712745030000000000e+09
5.468036079547015106e+03 2.528271528000000000e+09
5.417953844979185305e+03 2.755788189000000000e+09
5.406443941042110055e+03 5.448446410000000000e+08
5.406233566726725257e+03 3.375178456000000000e+09
5.586905591219918279e+03 8.106393100000000000e+07
5.464679072884406196e+03 2.931990548000000000e+09
5.525187861728822099e+03 3.354082544000000000e+09
5.542973866726943015e+03 8.561705000000000000e+06
5.466843684626261165e+03 2.751556535000000000e+09
5.484000297153869724e+03 2.502528396000000000e+09
5.518198290724440085e+03 1.120746899000000000e+09
5.516473093288430391e+03 8.348768610000000000e+08
5.436941843516435256e+03 4.153820061000000000e+09
5.470705491529431129e+03 3.520190650000000000e+09
5.398950879462656303e+03 3.219114894000000000e+09
5.466930519904701214e+03 3.177459774000000000e+09
5.475975601245258076e+03 3.156263527000000000e+09
5.405293981114593407e+03 2.894575279000000000e+09
5.439746200980131107e+03 1.725464887000000000e+09
5.474738490177993299e+03 1.196467027000000000e+09
5.438625088061988208e+03 2.986299485000000000e+09
5.362264731764618773e+03 4.216246581000000000e+09
5.542191644294748585e+03 1.007828587000000000e+09
5.518548281889589816e+03 3.638473674000000000e+09
5.431358574058340309e+03 4.256022459000000000e+09
5.482089327238065380e+03 1.021914548000000000e+09
5.471391238390157014e+03 3.690980448000000000e+09
5.464640436716428667e+03 1.918617760000000000e+09
5.414676740637394687e+03 2.005740614000000000e+09
5.393406779791255758e+03 2.422807443000000000e+09
5.534610155043696977e+03 2.771633108000000000e+09
5.518059795776125611e+03 2.884974923000000000e+09
5.439622259531731288e+03 2.320312920000000000e+09
5.482727050270616928e+03 3.804069411000000000e+09
5.503268015741378804e+03 1.389470630000000000e+09
5.504204062254715609e+03 3.019721880000000000e+09
5.483891830340689921e+03 2.886097925000000000e+09
5.423493444589404135e+03 1.996247223000000000e+09
5.448083455150208465e+03 1.790993778000000000e+09
5.526759141459462626e+03 4.911915160000000000e+08
5.382931812548931703e+03 3.572622960000000000e+09
5.477166011920073288e+03 8.882232340000000000e+08
5.495634056589788997e+03 2.032193411000000000e+09
5.256263586972294434e+03 6.293565020000000000e+08
5.500067190636147643e+03 4.008718446000000000e+09
5.479460117529974013e+03 3.068496357000000000e+09
5.355800707559563307e+03 9.702531210000000000e+08
5.454002108747635248e+03 1.858041431000000000e+09
5.504854159427213744e+03 1.684824704000000000e+09
5.531225650938114995e+03 3.802270667000000000e+09
5.470721275564426833e+03 2.938979447000000000e+09
5.471735257251131770e+03 6.933263820000000000e+08
5.456666594161297326e+03 3.267989749000000000e+09
