#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	906.000000	4517.038069	 54.714397
602.000000	1697.000000	3394.039694	 93.437114
903.000000	2977.000000	1706.336727	163.067687
1204.000000	5351.000000	1025.394855	294.571918
1505.000000	10183.000000	317.726874	599.633658
1806.000000	18464.000000	130.836075	937.970451
2107.000000	23144.000000	 66.710134	196.978985
2408.000000	27869.000000	 44.730545	394.056051
2709.000000	32579.000000	 34.621598	454.578132
3010.000000	37289.000000	 25.436542	404.066590
3311.000000	42059.000000	 19.315119	488.245055
3612.000000	46709.000000	 14.380594	420.604784
3913.000000	51389.000000	 11.006251	501.959807
4214.000000	56009.000000	  8.485717	433.855087
4515.000000	60689.000000	  6.524280	516.167916
4816.000000	65414.000000	  4.893940	446.875496
5117.000000	70139.000000	  4.580727	518.538156
5418.000000	74864.000000	  3.479721	433.730003
5719.000000	79604.000000	  2.562113	518.405212
6020.000000	84224.000000	  1.800043	449.902367
6321.000000	88934.000000	  1.184506	524.332609
6604.000000	93389.000000	  0.799089	451.758439
