#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	488.000000	999999993000000089000898443731035649745939038811310673228068200904972395080529006045592837760745472.000000	 41.450997
602.000000	872.000000	999999985000000228046303746147429222198974299388173759296761253972031308404873169973424802681061376.000000	 47.578556
903.000000	2710.000000	1121.182611	227.925791
1204.000000	12126.000000	488.737103	1200.591920
1505.000000	17331.000000	197.810887	453.982747
1806.000000	22431.000000	116.209295	556.141692
2107.000000	27441.000000	 78.733781	563.685518
2408.000000	32571.000000	 50.037370	584.339249
2709.000000	37701.000000	 36.040554	604.097106
3010.000000	42951.000000	 19.857484	605.157278
3311.000000	47916.000000	 13.718814	601.714757
3612.000000	52896.000000	 10.207784	603.737379
3913.000000	57876.000000	  5.812735	606.650534
4214.000000	62886.000000	  2.396523	602.226169
4464.000000	67056.000000	  0.796661	511.223580
