#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	890.000000	9494.663489	 73.993964
602.000000	1656.000000	3192.872036	131.655348
903.000000	2976.000000	903.418555	221.739864
1204.000000	5645.000000	396.243340	462.100657
1505.000000	10515.000000	247.712271	833.063984
1806.000000	18218.000000	177.667977	1378.965708
2107.000000	22943.000000	109.015189	617.949723
2408.000000	27698.000000	 80.190140	800.978238
2709.000000	32408.000000	 62.882420	693.402849
3010.000000	37088.000000	 55.238733	841.301539
3311.000000	41753.000000	 47.173256	728.776975
3612.000000	46433.000000	 37.709161	852.239592
3913.000000	51113.000000	 29.655187	722.852212
4214.000000	55928.000000	 15.042632	832.372057
4515.000000	60653.000000	 10.660614	837.181126
4816.000000	65273.000000	  8.218793	721.711484
5117.000000	69998.000000	  5.716851	836.789347
5418.000000	74783.000000	  4.057694	711.535262
5719.000000	79418.000000	  2.777193	837.609734
6020.000000	84158.000000	  1.775544	716.011111
6321.000000	88838.000000	  1.083388	838.256715
6553.000000	92468.000000	  0.799553	598.649024
