#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	1825.000000	29016992526636932.000000	 23.631841
602.000000	2252.000000	3196835249924.319336	 26.053187
903.000000	2775.000000	3541726097.937033	 34.093934
1204.000000	3358.000000	14368897.191124	 39.249646
1505.000000	4080.000000	515105.783086	 47.391787
1806.000000	4909.000000	204569.498489	 54.259850
2107.000000	6005.000000	183774.041665	 71.214186
2408.000000	7381.000000	183098.040166	 92.023595
2709.000000	9156.000000	182104.457411	114.888493
3010.000000	11350.000000	179208.849433	143.692675
3311.000000	14222.000000	174026.550884	187.611446
3612.000000	17450.000000	175818.561741	208.862420
3913.000000	21485.000000	166467.004442	263.540952
4214.000000	26148.000000	156303.648297	306.623771
4515.000000	31515.000000	144064.636315	349.712501
4816.000000	38999.000000	132921.341708	487.845424
5117.000000	47303.000000	131498.307445	541.960632
5418.000000	55060.000000	121845.451782	354.823495
5719.000000	59650.000000	113179.604083	 40.892439
6020.000000	64180.000000	105301.614729	 81.615291
6321.000000	68755.000000	103182.012598	157.652301
6622.000000	73285.000000	96696.729511	153.679938
6923.000000	77800.000000	91920.459083	212.117793
7224.000000	82390.000000	86389.381313	191.774238
7525.000000	87040.000000	81603.338112	225.902591
7826.000000	91600.000000	77385.690792	229.763103
8127.000000	96220.000000	73290.581435	208.865670
8428.000000	100780.000000	69340.434855	244.078659
8729.000000	105355.000000	76716.695888	246.019983
9030.000000	109870.000000	72997.512402	217.659419
9331.000000	114490.000000	69196.252947	246.819144
9632.000000	119050.000000	65816.994825	216.210912
9933.000000	123670.000000	62518.972214	254.455923
10234.000000	128215.000000	59080.057407	254.499450
10535.000000	132820.000000	56160.770023	233.809142
10836.000000	137380.000000	53423.767886	257.363883
11137.000000	141955.000000	50458.851706	256.488456
11438.000000	146515.000000	47822.807031	224.028398
11739.000000	151075.000000	45214.903820	250.245382
12040.000000	155605.000000	43014.868514	229.485548
12341.000000	160150.000000	40795.729479	241.827428
12642.000000	164740.000000	40384.381717	222.082388
12943.000000	169300.000000	38486.586448	266.506998
13244.000000	173875.000000	36361.244417	257.221847
13545.000000	178435.000000	35704.495961	225.375304
13846.000000	182965.000000	33996.612121	260.387319
14147.000000	187600.000000	32115.505682	256.132870
14448.000000	192220.000000	30118.189361	226.371608
14749.000000	196780.000000	28443.583394	265.410150
15050.000000	201385.000000	26911.873761	261.856069
15351.000000	205975.000000	25412.380192	228.865784
15652.000000	210505.000000	24005.928829	258.917154
15953.000000	215095.000000	22603.137651	224.031032
16254.000000	219670.000000	21489.969083	253.944259
16555.000000	224290.000000	24029.233498	255.310359
16856.000000	228850.000000	23694.665605	219.044876
17157.000000	233410.000000	22443.274666	249.908555
17458.000000	238000.000000	21284.634633	255.945460
17759.000000	242605.000000	20213.849166	221.380929
18060.000000	247195.000000	19090.739588	252.883025
18361.000000	251785.000000	18114.006054	259.585051
18662.000000	256330.000000	17236.683202	222.947400
18963.000000	260875.000000	16373.770943	245.690615
19264.000000	265450.000000	15585.539388	227.648461
19565.000000	269995.000000	14863.143507	256.442526
19866.000000	274600.000000	14074.595973	257.664313
20167.000000	279130.000000	13377.377537	223.960142
20468.000000	283675.000000	12752.803964	257.044339
20769.000000	288265.000000	12035.845425	229.872484
21070.000000	292810.000000	12371.990495	264.034929
21371.000000	297445.000000	11765.909139	256.657590
21672.000000	302005.000000	11228.290534	236.300094
21973.000000	306565.000000	10617.068066	260.452271
22274.000000	311185.000000	10124.255989	271.000831
22575.000000	315760.000000	9560.721471	235.357907
22876.000000	320380.000000	9015.591590	266.930220
23177.000000	324985.000000	8846.126331	264.212915
23478.000000	329530.000000	8373.424448	234.017587
23779.000000	334075.000000	7944.135523	268.105715
24080.000000	338620.000000	7530.789635	237.079715
24381.000000	343210.000000	7782.157853	273.968233
24682.000000	347800.000000	7370.611701	273.761041
