#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	913.000000	264.931105	 56.486372
602.000000	1622.000000	102.225303	 94.402612
903.000000	2879.000000	 33.930412	164.197676
1204.000000	5226.000000	 13.060372	311.506483
1505.000000	9298.000000	  6.849121	538.443466
1806.000000	16869.000000	  4.436534	1000.423659
2107.000000	22505.000000	  2.924179	469.790725
2408.000000	27305.000000	  1.858300	378.342403
2709.000000	32150.000000	  1.129123	546.631231
2902.000000	35120.000000	  0.798941	314.955774
