# Lens_likelihood 	 seed
4.406139787946876822e+03 2.202708240000000000e+09
4.348323940650509940e+03 3.547770461000000000e+09
4.461334094704330710e+03 3.058409839000000000e+09
4.447295828867308956e+03 2.556074099000000000e+09
4.395351098857052420e+03 3.250847010000000000e+08
4.377353016309635677e+03 3.946227696000000000e+09
4.450169351642778565e+03 3.213312690000000000e+08
4.463954937761950532e+03 2.998063532000000000e+09
4.510784323046276768e+03 3.544420555000000000e+09
4.390882958742696246e+03 8.715231290000000000e+08
4.384261551692863577e+03 2.526919256000000000e+09
4.433154264617086483e+03 1.318551838000000000e+09
4.348106972595151092e+03 9.658675190000000000e+08
4.356111743422128711e+03 6.719898290000000000e+08
4.409180854452117273e+03 3.505781650000000000e+09
4.371990186938657644e+03 1.744013090000000000e+09
4.390228532483400159e+03 1.978799150000000000e+08
4.349690556182276850e+03 3.620003729000000000e+09
4.412337494211003104e+03 8.398078490000000000e+08
4.484715590715906728e+03 4.018196090000000000e+08
4.396533023924455847e+03 1.567815221000000000e+09
4.477964241751213194e+03 2.552212724000000000e+09
4.421276546149425485e+03 4.216637552000000000e+09
4.427858553799977926e+03 3.928416139000000000e+09
4.401778877014260615e+03 1.075520924000000000e+09
4.367220477596762976e+03 5.164261170000000000e+08
4.489478735282105845e+03 2.194422974000000000e+09
4.447288621191853963e+03 4.145940417000000000e+09
4.473621144310627642e+03 1.574557827000000000e+09
4.450563396601009117e+03 3.682888193000000000e+09
4.348954638159610113e+03 1.830674767000000000e+09
4.353685581162579183e+03 4.029855478000000000e+09
4.473519866642455781e+03 3.560762100000000000e+07
4.379190953248600636e+03 3.955801650000000000e+08
4.176159717041846307e+03 1.085298206000000000e+09
4.473363230386936266e+03 5.782084050000000000e+08
4.345523303705731450e+03 3.622400972000000000e+09
4.412423571611787338e+03 1.512272391000000000e+09
4.400135880844345593e+03 1.171641666000000000e+09
4.387420053197874040e+03 5.345473910000000000e+08
4.425936493813986090e+03 7.364566250000000000e+08
4.484199583985971913e+03 3.602989076000000000e+09
4.386426088850226733e+03 2.727719250000000000e+09
4.371491194982310844e+03 2.979080264000000000e+09
4.453826389981549255e+03 6.075260960000000000e+08
4.450802688806606966e+03 2.045232152000000000e+09
4.450580167331314442e+03 1.653025491000000000e+09
4.362764391772496310e+03 1.392641559000000000e+09
4.432833984847884494e+03 2.508636987000000000e+09
4.429109105267481937e+03 2.488854290000000000e+08
4.382507685571239563e+03 2.968802826000000000e+09
4.419961482507625988e+03 1.606055487000000000e+09
4.320409858339862694e+03 2.811672550000000000e+08
4.390969321638007386e+03 6.268878960000000000e+08
4.460097410331387437e+03 3.317124671000000000e+09
4.386272305678861812e+03 4.162791666000000000e+09
4.384290553651095252e+03 5.962862680000000000e+08
4.350380045543060078e+03 1.085981202000000000e+09
4.450313741309150828e+03 3.785977460000000000e+08
4.449356055826265219e+03 1.149231419000000000e+09
4.386427547868674083e+03 7.788204040000000000e+08
4.290279240197360195e+03 4.166414742000000000e+09
4.385245409007687158e+03 1.348105199000000000e+09
4.422151880358017479e+03 2.673550620000000000e+08
4.407134372603632983e+03 2.171823097000000000e+09
4.361703484187385584e+03 5.812740390000000000e+08
4.524114704786675247e+03 3.472185205000000000e+09
4.404514453072076321e+03 2.546187900000000000e+08
4.485622219310871515e+03 1.954775379000000000e+09
4.429000298070834106e+03 3.202819683000000000e+09
4.255064700122949944e+03 2.656551855000000000e+09
4.373932157639585057e+03 2.064317665000000000e+09
4.425274397884722930e+03 2.472232833000000000e+09
4.315818548122117136e+03 2.912514148000000000e+09
4.483545752599991829e+03 3.601448301000000000e+09
4.434271131343507477e+03 1.597870068000000000e+09
4.383421306745497532e+03 1.093848035000000000e+09
4.501951794151011200e+03 3.620480870000000000e+08
4.440837566755330045e+03 3.087733780000000000e+09
4.359641726978959923e+03 5.744328000000000000e+08
4.448489478491024784e+03 2.530192492000000000e+09
4.477598061450513342e+03 1.637787830000000000e+08
4.381321475517635918e+03 2.164535892000000000e+09
4.412633146958380166e+03 2.718526901000000000e+09
4.373902534296883459e+03 7.234588320000000000e+08
4.419124542887557254e+03 8.131257900000000000e+07
4.425662145959398913e+03 4.251336872000000000e+09
4.381480032513391052e+03 9.794048880000000000e+08
4.403394244289951530e+03 8.936502920000000000e+08
4.363522524879810589e+03 5.545477730000000000e+08
4.390640440711009433e+03 1.782667477000000000e+09
4.310823942696024460e+03 3.003819404000000000e+09
