#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	1061.000000	1790.316460	377.493495
602.000000	6185.000000	491.901911	2085.367263
903.000000	11270.000000	141.750806	1382.195267
1204.000000	16310.000000	 72.339407	1878.915345
1505.000000	21170.000000	 46.274209	1832.060869
1806.000000	26315.000000	 33.162235	1947.010629
2107.000000	31265.000000	 30.081286	2235.443781
2408.000000	36170.000000	 23.703036	2014.259795
2709.000000	41255.000000	 15.159835	1995.756877
3010.000000	46265.000000	 11.460518	2264.480683
3311.000000	51125.000000	 11.031533	2012.805675
3612.000000	56045.000000	  9.364939	2004.169529
3913.000000	61205.000000	  7.546322	2000.985607
4214.000000	66245.000000	  4.757934	2225.655436
4515.000000	71135.000000	  2.801776	1987.153032
4816.000000	76145.000000	  0.925255	1973.943234
4848.000000	76625.000000	  0.798978	245.877403
