#    NumIter	  NumCalls	     dlogz	   Time[s]
 81.000000	587.000000	15199.110140	  4.004966
162.000000	692.000000	995.277556	  2.678753
243.000000	820.000000	384.183251	  4.002205
324.000000	977.000000	286.672394	  5.283040
405.000000	1149.000000	226.330738	  6.626881
486.000000	1343.000000	181.121696	  6.705452
567.000000	1599.000000	145.431878	  7.833880
648.000000	1897.000000	113.267604	  9.182243
729.000000	2222.000000	 93.357700	 12.050263
810.000000	2591.000000	 79.233641	 11.784157
891.000000	2980.000000	 66.189595	 11.534526
972.000000	3547.000000	 53.556607	 19.542401
1053.000000	4074.000000	 46.235013	 17.074974
1134.000000	4933.000000	 39.532979	 27.634616
1215.000000	5684.000000	 33.640140	 24.907843
1296.000000	6714.000000	 29.563045	 34.157318
1377.000000	8079.000000	 26.132031	 44.694820
1458.000000	9643.000000	 23.567142	 50.582323
1539.000000	11129.000000	 21.430779	 48.264368
1620.000000	13399.000000	 19.723933	 73.890450
1701.000000	15590.000000	 18.387562	 71.589140
1782.000000	17940.000000	 18.183843	 74.679590
1863.000000	19185.000000	 17.056080	 22.134458
1944.000000	20430.000000	 16.618055	 20.888266
2025.000000	21720.000000	 16.066255	 24.350063
2106.000000	22995.000000	 15.147547	 28.592310
2187.000000	24225.000000	 14.253458	 31.462389
2268.000000	25470.000000	 13.350513	 31.467634
2349.000000	26730.000000	 12.526289	 49.576213
2430.000000	28005.000000	 11.805759	 32.484216
2511.000000	29295.000000	 11.113280	 34.571494
2592.000000	30570.000000	 10.793854	 33.181638
2673.000000	31875.000000	 10.167589	 33.279406
2754.000000	33180.000000	  9.516772	 33.979917
2835.000000	34440.000000	  8.900444	 35.081533
2916.000000	35685.000000	  8.335163	 33.245175
2997.000000	36945.000000	  7.787821	 50.936579
3078.000000	38205.000000	  7.273573	 35.572850
3159.000000	39435.000000	  6.821961	 34.307311
3240.000000	40710.000000	  6.354777	 34.666241
3321.000000	41985.000000	  5.916295	 34.392708
3402.000000	43275.000000	  5.492918	 34.734375
3483.000000	44505.000000	  5.100040	 34.472899
3564.000000	45795.000000	  4.723865	 34.006745
3645.000000	47040.000000	  4.364717	 33.645299
3726.000000	48300.000000	  4.028908	 34.648881
3807.000000	49575.000000	  3.712156	 52.005988
3888.000000	50805.000000	  3.409242	 34.538396
3969.000000	52080.000000	  3.120084	 33.602777
4050.000000	53355.000000	  2.844601	 34.865352
4131.000000	54600.000000	  2.580752	 34.447719
4212.000000	55875.000000	  2.329842	 34.149858
4293.000000	57180.000000	  2.091500	 34.011037
4374.000000	58455.000000	  1.865899	 34.650103
4455.000000	59775.000000	  1.654944	 52.162656
4536.000000	61020.000000	  1.461911	 34.679533
4617.000000	62295.000000	  1.285279	 33.561668
4698.000000	63525.000000	  1.123265	 34.853576
4779.000000	64770.000000	  0.977877	 35.250088
4860.000000	66030.000000	  0.848240	 35.924824
4893.000000	66540.000000	  0.799546	 18.514215
