#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	1341.000000	224364784009046.468750	 15.554825
602.000000	1802.000000	3496971314.330575	 20.790278
903.000000	2445.000000	737286.163645	 27.640620
1204.000000	3246.000000	309097.363305	 34.093157
1505.000000	4360.000000	308455.697622	 46.381922
1806.000000	5995.000000	305748.920917	 70.416609
2107.000000	8206.000000	355338.263074	 95.061636
2408.000000	10876.000000	337115.770094	112.559258
2709.000000	14810.000000	314219.257771	168.989550
3010.000000	19471.000000	287146.226433	199.519187
3311.000000	25722.000000	259138.576838	268.523124
3612.000000	33914.000000	233899.509028	348.401253
3913.000000	40165.000000	212262.965279	154.387155
4214.000000	44785.000000	192868.088037	 48.523400
4515.000000	49375.000000	179418.057896	 84.925289
4816.000000	53995.000000	195623.392808	104.739190
5117.000000	58570.000000	183028.604930	138.897452
5418.000000	63160.000000	171322.319615	149.239931
5719.000000	67780.000000	159311.321794	134.927312
6020.000000	72430.000000	146661.514568	157.688368
6321.000000	76990.000000	147275.072502	157.911679
6622.000000	81610.000000	135237.567733	142.189397
6923.000000	86230.000000	125099.435836	165.787431
7224.000000	90865.000000	115116.801707	164.524210
7525.000000	95500.000000	113616.363283	167.695599
7826.000000	100090.000000	105264.361778	148.008357
8127.000000	104650.000000	97538.714916	166.114220
8428.000000	109285.000000	91013.374497	169.845185
8729.000000	113905.000000	84602.311081	149.669728
9030.000000	118510.000000	78515.354766	174.959574
9331.000000	123160.000000	80957.998220	171.748610
9632.000000	127735.000000	75634.581523	152.453675
9933.000000	132310.000000	74054.741975	173.966721
10234.000000	137035.000000	69573.229644	178.264293
10535.000000	141640.000000	65070.133884	152.785328
10836.000000	146275.000000	62533.259563	176.286683
11137.000000	150910.000000	59152.059547	174.296705
11438.000000	155500.000000	60004.543566	171.645772
11739.000000	160075.000000	59015.361379	150.764606
12040.000000	164680.000000	54971.665771	170.715297
12341.000000	169240.000000	50463.717173	151.036357
12642.000000	173875.000000	46330.065439	167.005471
12943.000000	178525.000000	42543.171433	164.714956
13244.000000	183100.000000	38654.259107	169.206726
13545.000000	187675.000000	35232.426330	145.591988
13846.000000	192325.000000	32546.489006	162.367724
14147.000000	196975.000000	30913.925666	165.836453
14448.000000	201640.000000	27722.145773	143.064412
14749.000000	206260.000000	25118.535539	167.745393
15050.000000	210820.000000	22674.917237	164.818339
15351.000000	215365.000000	22406.840485	146.944542
15652.000000	219955.000000	20172.551442	168.222163
15953.000000	224530.000000	18227.239533	172.199006
16254.000000	229150.000000	19736.246806	150.251716
16555.000000	233755.000000	18158.421613	173.509559
16856.000000	238330.000000	16640.538233	168.806108
17157.000000	242905.000000	15604.469211	147.810492
17458.000000	247510.000000	14301.478700	171.091924
17759.000000	252085.000000	13258.303780	172.653567
18060.000000	256750.000000	12125.399233	148.822870
18361.000000	261370.000000	11100.368300	171.941149
18662.000000	265945.000000	10216.870678	169.381488
18963.000000	270535.000000	9244.997441	149.233600
19264.000000	275140.000000	8434.963701	175.050967
19565.000000	279775.000000	8141.447317	175.058685
19866.000000	284335.000000	7445.295233	155.960309
20167.000000	288880.000000	7358.627493	176.726342
20468.000000	293530.000000	6735.214807	176.844199
20769.000000	298120.000000	6209.050340	152.883832
21070.000000	302815.000000	5663.470194	175.067785
21371.000000	307465.000000	5663.423246	179.686777
21672.000000	312055.000000	5836.079737	177.179343
21973.000000	316600.000000	5429.285551	156.523998
22274.000000	321205.000000	5022.354171	177.759912
22575.000000	325810.000000	4619.519278	157.601928
22876.000000	330385.000000	4248.995853	176.178448
23177.000000	334945.000000	3892.543584	176.875450
23478.000000	339580.000000	3552.845135	156.964886
23779.000000	344200.000000	3206.050946	180.331762
24080.000000	348820.000000	2981.915748	176.032435
24381.000000	353440.000000	3565.490614	150.345571
24682.000000	358060.000000	3320.592532	180.254786
24983.000000	362665.000000	3101.053634	174.034437
25284.000000	367225.000000	2875.310545	154.662700
25585.000000	371755.000000	2834.722374	173.563060
25886.000000	376330.000000	2623.882975	174.778420
26187.000000	380905.000000	2424.544079	154.320560
26488.000000	385570.000000	2237.900256	174.305248
26789.000000	390190.000000	2076.401131	174.113219
27090.000000	394825.000000	1930.403878	153.963219
27391.000000	399415.000000	2108.034883	174.108810
27692.000000	403975.000000	1958.348453	173.379742
27993.000000	408670.000000	1802.237029	173.374185
28294.000000	413215.000000	1683.316656	149.999145
28595.000000	417760.000000	1601.058722	170.962056
28896.000000	422380.000000	1472.530071	154.096412
29197.000000	426940.000000	1459.008196	174.322389
29498.000000	431545.000000	1353.078511	172.845307
29799.000000	436165.000000	1244.013922	154.496949
30100.000000	440740.000000	1150.582970	174.518041
30401.000000	445375.000000	1090.607866	176.220275
30702.000000	450025.000000	1010.168100	158.157830
31003.000000	454615.000000	931.935638	179.186952
31304.000000	459160.000000	856.033315	182.924467
31605.000000	463825.000000	791.396595	159.711695
31906.000000	468430.000000	805.333721	180.127189
32207.000000	473035.000000	751.869663	180.525099
32508.000000	477640.000000	694.155316	158.984808
32809.000000	482200.000000	797.830131	180.532110
33110.000000	486895.000000	744.346912	182.915405
33411.000000	491515.000000	695.549078	179.468915
33712.000000	496150.000000	651.123465	162.173696
34013.000000	500755.000000	606.266751	182.661742
34314.000000	505390.000000	567.361991	177.622797
34615.000000	509965.000000	528.373344	158.964425
34916.000000	514540.000000	492.811779	184.403073
35217.000000	519235.000000	458.467225	183.129430
35518.000000	523825.000000	424.140277	161.107828
35819.000000	528415.000000	389.926908	188.519371
36120.000000	532975.000000	360.467355	186.161741
36421.000000	537580.000000	372.650377	162.209322
36722.000000	542170.000000	349.590377	184.636179
37023.000000	546790.000000	337.935604	186.303425
37324.000000	551425.000000	315.360709	161.844842
37625.000000	556015.000000	293.580819	187.839756
37926.000000	560635.000000	306.510119	188.295938
38227.000000	565270.000000	323.908999	188.186324
38528.000000	569935.000000	303.764546	166.078716
38829.000000	574525.000000	285.640867	191.447444
39130.000000	579085.000000	268.696367	189.272567
39431.000000	583675.000000	251.755924	169.243896
39732.000000	588310.000000	236.050099	190.221062
40033.000000	592900.000000	220.969324	190.670526
40334.000000	597475.000000	208.077904	169.077055
40635.000000	602035.000000	194.089171	190.942607
40936.000000	606655.000000	231.118863	192.207056
41237.000000	611305.000000	218.473145	168.690716
41538.000000	615850.000000	206.477707	192.153636
41839.000000	620455.000000	194.926155	192.133200
42140.000000	625090.000000	183.683147	170.501440
42441.000000	629695.000000	171.679092	194.676960
42742.000000	634255.000000	161.053573	193.869495
43043.000000	638875.000000	150.663634	170.139415
43344.000000	643525.000000	141.074058	194.983530
43645.000000	648115.000000	132.371613	197.028033
43946.000000	652735.000000	130.469945	171.380847
44247.000000	657295.000000	123.100837	195.454348
44548.000000	661885.000000	139.435610	193.838667
44849.000000	666460.000000	131.660990	171.302784
45150.000000	671035.000000	123.916363	195.573472
45451.000000	675640.000000	134.891122	173.160087
45752.000000	680260.000000	127.578541	193.824632
46053.000000	684835.000000	120.679598	195.814257
46354.000000	689500.000000	114.248946	195.816150
46655.000000	694075.000000	108.249371	172.028377
46956.000000	698620.000000	102.942537	195.295858
47257.000000	703195.000000	106.800058	170.579568
47558.000000	707890.000000	101.060667	196.892445
47859.000000	712450.000000	 95.290549	195.497908
48160.000000	717025.000000	 90.104373	172.786646
48461.000000	721585.000000	 84.959431	195.814813
48762.000000	726205.000000	 80.340671	194.188856
49063.000000	730810.000000	 75.568660	171.113351
49364.000000	735400.000000	 71.067681	196.836885
49665.000000	740065.000000	 79.395094	193.182205
49966.000000	744655.000000	 74.563952	194.288771
50267.000000	749200.000000	 69.870554	172.371109
50568.000000	753760.000000	 65.587855	194.860169
50869.000000	758365.000000	 61.228125	171.198146
51170.000000	763015.000000	 57.200961	196.490386
51471.000000	767650.000000	 61.494472	197.909586
51772.000000	772285.000000	 57.163808	197.742820
52073.000000	776920.000000	 58.706178	170.480916
52374.000000	781495.000000	 54.946625	196.232167
52675.000000	786055.000000	 51.312653	194.349304
52976.000000	790645.000000	 47.928623	171.010576
53277.000000	795235.000000	 45.654176	195.080311
53578.000000	799855.000000	 42.487297	197.352448
53879.000000	804445.000000	 42.172962	172.417133
54180.000000	809035.000000	 39.314210	198.034368
54481.000000	813580.000000	 36.566220	173.424190
54782.000000	818110.000000	 38.709063	198.570273
55083.000000	822775.000000	 36.324967	199.039765
55384.000000	827365.000000	 33.864375	171.904912
55685.000000	831970.000000	 31.268004	196.215155
55986.000000	836530.000000	 37.557975	195.805393
56287.000000	841165.000000	 35.241421	170.151161
56588.000000	845770.000000	 33.055966	196.235902
56889.000000	850345.000000	 31.251336	198.463348
57190.000000	855025.000000	 32.903121	171.971509
57491.000000	859600.000000	 30.955783	197.484538
57792.000000	864265.000000	 29.099042	198.117293
58093.000000	868930.000000	 29.495925	196.693239
58394.000000	873535.000000	 27.873409	171.469498
58695.000000	878155.000000	 27.626174	193.503446
58996.000000	882700.000000	 26.172146	195.967238
59297.000000	887320.000000	 24.640407	170.780870
59598.000000	891910.000000	 26.331020	196.212460
59899.000000	896545.000000	 24.844683	197.388180
60200.000000	901105.000000	 23.358380	173.076974
60501.000000	905725.000000	 22.692186	195.342193
60802.000000	910300.000000	 25.304060	198.564311
61103.000000	914890.000000	 23.891144	169.849798
61404.000000	919450.000000	 22.529558	193.361746
61705.000000	924070.000000	 21.216237	194.475796
62006.000000	928705.000000	 29.572250	171.048318
62307.000000	933325.000000	 28.319351	193.400879
62608.000000	937960.000000	 27.128071	194.416245
62909.000000	942580.000000	 25.946022	171.575027
63210.000000	947170.000000	 25.293024	197.592014
63511.000000	951760.000000	 24.185450	199.567604
63812.000000	956350.000000	 23.603059	174.877509
64113.000000	960940.000000	 22.485841	195.681167
64414.000000	965545.000000	 21.375474	194.313001
64715.000000	970120.000000	 20.259120	169.905188
65016.000000	974725.000000	 20.676885	193.497094
65317.000000	979285.000000	 21.052328	193.880594
65618.000000	983890.000000	 19.935863	171.601495
65919.000000	988495.000000	 18.871716	195.662333
