#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	1348.000000	360766229401556.187500	 24.337146
602.000000	1809.000000	7231246072.196021	 32.357881
903.000000	2476.000000	2782504.254602	 42.757188
1204.000000	3261.000000	228714.267863	 53.382897
1505.000000	4403.000000	202226.208537	 77.746984
1806.000000	5953.000000	201076.765362	102.567231
2107.000000	8197.000000	195321.538285	148.782001
2408.000000	11111.000000	183317.322987	193.966665
2709.000000	15095.000000	166578.015285	267.118763
3010.000000	20428.000000	144397.671645	353.982418
3311.000000	26845.000000	133277.685390	429.170887
3612.000000	36250.000000	115478.273900	608.452428
3913.000000	40840.000000	101365.629485	 38.150993
4214.000000	45490.000000	90243.637730	 87.945732
4515.000000	50080.000000	80699.885054	165.319293
4816.000000	54670.000000	77991.284058	193.726797
5117.000000	59305.000000	71215.976831	195.052786
5418.000000	63895.000000	69152.900213	232.362923
5719.000000	68455.000000	63512.391636	256.324548
6020.000000	73045.000000	57549.589455	205.928749
6321.000000	77605.000000	52151.193465	249.697290
6622.000000	82195.000000	47504.230212	245.680108
6923.000000	86770.000000	44081.418324	227.318637
7224.000000	91330.000000	40577.710909	252.604981
7525.000000	95920.000000	37244.246368	232.867811
7826.000000	100555.000000	35469.617538	264.361481
8127.000000	105070.000000	35008.281144	265.935528
8428.000000	109675.000000	32111.648405	230.511113
8729.000000	114280.000000	29566.071935	261.268847
9030.000000	118945.000000	27014.277644	265.734648
9331.000000	123520.000000	27281.387538	225.771414
9632.000000	128140.000000	24892.113218	266.577153
9933.000000	132715.000000	22805.129902	263.385550
10234.000000	137305.000000	22600.618769	232.562998
10535.000000	141910.000000	20968.196277	265.373556
10836.000000	146500.000000	22780.418598	266.254739
11137.000000	151120.000000	21268.751671	229.864022
11438.000000	155695.000000	19902.110082	270.275124
11739.000000	160270.000000	18607.280002	274.331066
12040.000000	164830.000000	17291.734413	243.361183
12341.000000	169405.000000	16154.585251	279.363446
12642.000000	173995.000000	15129.909000	281.127923
12943.000000	178570.000000	14163.131548	243.473319
13244.000000	183145.000000	13146.756425	281.347738
13545.000000	187750.000000	12208.037578	282.030773
13846.000000	192325.000000	11266.665738	248.303886
14147.000000	196975.000000	10516.930824	281.593418
14448.000000	201565.000000	9837.026982	288.304267
14749.000000	206185.000000	9108.118836	259.596248
15050.000000	210775.000000	8432.843553	288.516875
15351.000000	215380.000000	7777.822465	288.158619
15652.000000	219985.000000	7234.688673	254.952656
15953.000000	224620.000000	6942.967813	299.870979
16254.000000	229240.000000	6379.718344	296.318433
16555.000000	233830.000000	6484.603432	263.170956
16856.000000	238405.000000	5982.384911	296.769715
17157.000000	242950.000000	5515.144526	297.280566
17458.000000	247540.000000	6247.469130	257.498162
17759.000000	252145.000000	5854.195913	288.068444
18060.000000	256750.000000	5411.959747	288.638841
18361.000000	261355.000000	5022.287452	249.447235
18662.000000	265945.000000	4646.958693	283.474994
18963.000000	270565.000000	4327.656978	280.624768
19264.000000	275200.000000	4296.217892	249.351750
19565.000000	279775.000000	3975.878314	285.428898
19866.000000	284425.000000	3676.792095	281.775719
20167.000000	289030.000000	3390.925100	238.715768
20468.000000	293590.000000	3157.026160	272.971224
20769.000000	298195.000000	2924.779040	274.481424
21070.000000	302755.000000	2834.036608	237.177212
21371.000000	307345.000000	2977.193381	270.463413
21672.000000	311980.000000	2742.940459	261.952528
21973.000000	316585.000000	2523.112408	232.716249
22274.000000	321130.000000	2314.190795	265.490840
22575.000000	325705.000000	2131.609460	235.884824
22876.000000	330265.000000	1985.139686	261.437001
23177.000000	334840.000000	1831.370295	263.801801
23478.000000	339475.000000	1671.122198	233.209700
23779.000000	344065.000000	1663.495596	265.413558
24080.000000	348730.000000	1530.343161	267.069623
24381.000000	353305.000000	1414.433168	225.509747
24682.000000	357910.000000	1356.733135	262.518348
24983.000000	362485.000000	1317.972950	259.982732
25284.000000	367045.000000	1202.180500	222.808916
25585.000000	371665.000000	1100.425339	260.405822
25886.000000	376270.000000	1007.326624	253.914923
