#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	894.000000	157.905872	  6.855485
602.000000	1626.000000	 63.800651	 11.191837
903.000000	2965.000000	 31.909371	 20.917171
1204.000000	5285.000000	 19.857898	 35.873676
1505.000000	9223.000000	 14.039069	 61.179719
1806.000000	17514.000000	 11.065753	129.818108
2107.000000	22709.000000	  8.910843	 54.272691
2408.000000	27509.000000	  6.536642	 58.839985
2709.000000	32249.000000	  4.489776	 69.881117
3010.000000	36929.000000	  2.979422	 62.578584
3311.000000	41654.000000	  1.848574	 72.167987
3612.000000	46289.000000	  1.073614	 62.224256
3766.000000	48704.000000	  0.799286	 41.707971
