#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	814.000000	999999992000000106381574106533084846302568446383418558986654832538354759246072026536571833375784960.000000	 45.304774
602.000000	1468.000000	 35.690017	 90.472551
903.000000	2755.000000	 23.019987	167.611192
1204.000000	5081.000000	 16.128219	315.781012
1505.000000	9679.000000	 12.781131	619.814911
1806.000000	17732.000000	  9.661265	1082.173420
2107.000000	22826.000000	  7.198442	380.095974
2408.000000	27521.000000	  5.679958	385.469851
2709.000000	32216.000000	  4.181937	540.313844
3010.000000	36866.000000	  3.425816	485.876477
3311.000000	41696.000000	  2.398753	576.677611
3612.000000	46481.000000	  1.601943	568.174415
3913.000000	51296.000000	  1.012894	494.371386
4055.000000	53501.000000	  0.799541	256.992560
