# Lens_likelihood 	 seed
6.215008256120154329e+03 3.194197714000000000e+09
6.186607726814256239e+03 2.420872600000000000e+07
6.125919183423342474e+03 1.112282564000000000e+09
6.208601638604419350e+03 2.129365983000000000e+09
6.207154357466979491e+03 4.194220111000000000e+09
6.151854825246871769e+03 2.799282311000000000e+09
6.207999420656135044e+03 3.879370592000000000e+09
6.183840183208069902e+03 1.980274576000000000e+09
6.162843652914963968e+03 2.624914036000000000e+09
6.122027212190845603e+03 2.517865356000000000e+09
6.298660198296587623e+03 3.746649575000000000e+09
6.232759923898802299e+03 2.747250116000000000e+09
6.189126014867140839e+03 6.870355900000000000e+07
6.217535025860411224e+03 5.633064570000000000e+08
6.223569459179674595e+03 3.153678009000000000e+09
6.152220106885175483e+03 3.536083193000000000e+09
6.182271258942031636e+03 5.216601580000000000e+08
6.210897284554145699e+03 1.327737013000000000e+09
6.271942806912877131e+03 2.507143890000000000e+08
6.164711984032835971e+03 4.201905657000000000e+09
6.192835529729884911e+03 1.663094490000000000e+08
6.175115033879910698e+03 3.861791491000000000e+09
6.266478266501841063e+03 1.669141690000000000e+09
6.200090557299223292e+03 2.244520706000000000e+09
6.124689507230626987e+03 1.038643301000000000e+09
6.198792232603027514e+03 6.248397920000000000e+08
6.205563056567918466e+03 5.396491220000000000e+08
6.189888952968187368e+03 1.442970841000000000e+09
6.246920632886248313e+03 1.915384001000000000e+09
6.209395201413680297e+03 8.342618180000000000e+08
6.202982805048908631e+03 3.317254304000000000e+09
6.293871708044798652e+03 1.345522524000000000e+09
6.201013581523533503e+03 3.382103891000000000e+09
6.274042995298461392e+03 6.078895770000000000e+08
6.173573858952697265e+03 4.311888880000000000e+08
6.212028672420212388e+03 1.912299808000000000e+09
6.182255177218221434e+03 2.045645136000000000e+09
6.229669093187560065e+03 4.203491494000000000e+09
6.188780205821478376e+03 4.223380060000000000e+08
6.050919110518327216e+03 2.887458439000000000e+09
6.180681512177888180e+03 1.903901371000000000e+09
6.127950537313805398e+03 1.385931940000000000e+09
6.260696905641958438e+03 7.521164090000000000e+08
6.199882450854140188e+03 2.660296719000000000e+09
6.231727505919359828e+03 2.634210019000000000e+09
6.102110089783971489e+03 1.036514295000000000e+09
6.162626898248317957e+03 3.729885109000000000e+09
6.206404886207435993e+03 1.633774720000000000e+09
6.185956271479686620e+03 2.501883253000000000e+09
6.184412838068814381e+03 2.772896950000000000e+08
6.219133279056827632e+03 2.818693527000000000e+09
6.293229744069357366e+03 3.893505310000000000e+08
6.232085849094272817e+03 9.666553690000000000e+08
6.192450944794310999e+03 4.208430240000000000e+08
6.162012983807693672e+03 1.338887037000000000e+09
6.124516071781105893e+03 3.389337927000000000e+09
6.158921522689884114e+03 2.433521135000000000e+09
6.281935059621239816e+03 3.090998760000000000e+09
6.154835330120654362e+03 2.641537298000000000e+09
6.225297482424945883e+03 1.179977920000000000e+09
6.165701844324134981e+03 2.550368529000000000e+09
6.251127976343323098e+03 1.007662581000000000e+09
6.282326816937600597e+03 1.535372531000000000e+09
6.239708657790064535e+03 5.445992620000000000e+08
6.180136192359331289e+03 1.890835057000000000e+09
6.267146341308472984e+03 2.422443552000000000e+09
6.239543030404261117e+03 7.254646870000000000e+08
6.239910392588873947e+03 1.173852200000000000e+07
6.200473743679599465e+03 1.374774239000000000e+09
6.200273182178289062e+03 3.398917486000000000e+09
6.126525476929787146e+03 1.504082476000000000e+09
6.235362244209946766e+03 3.326597593000000000e+09
6.190176264285572870e+03 4.245982247000000000e+09
6.200258208462175389e+03 3.580652348000000000e+09
6.152289204533697557e+03 3.621583744000000000e+09
6.201865784678334421e+03 4.170382375000000000e+09
6.236679257853532363e+03 6.582270390000000000e+08
6.229716150381330408e+03 1.762388174000000000e+09
6.273828986487066686e+03 1.687734854000000000e+09
6.150017872224787425e+03 4.892064170000000000e+08
6.188398295475640225e+03 4.032901628000000000e+09
6.162959562730633479e+03 8.202981100000000000e+07
