#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	634.000000	83065.892836	 91.471365
602.000000	3289.000000	1325.413492	504.685716
903.000000	10476.000000	548.706575	1108.077156
1204.000000	15486.000000	279.345967	805.323020
1505.000000	20511.000000	166.850812	843.051790
1806.000000	25701.000000	116.838116	891.383232
2107.000000	30846.000000	109.231553	898.057800
2408.000000	35886.000000	 84.894039	924.861789
2709.000000	40896.000000	 74.509748	937.696032
3010.000000	45801.000000	 39.407650	916.025809
3311.000000	50886.000000	 20.503223	918.428550
3612.000000	55986.000000	 17.677199	927.893986
3913.000000	61011.000000	 14.837024	921.765048
4214.000000	66051.000000	  9.522270	926.225459
4515.000000	71001.000000	  7.498998	925.136428
4816.000000	75786.000000	  4.555701	922.904788
5117.000000	80766.000000	  2.045863	908.433930
5416.000000	85821.000000	  0.798013	906.417002
