#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	910.000000	9233.753029	 52.678000
602.000000	1668.000000	3145.667923	 94.604378
903.000000	3115.000000	1066.239075	177.115052
1204.000000	5615.000000	512.212930	305.887378
1505.000000	9878.000000	312.145839	525.476302
1806.000000	17391.000000	201.478652	921.016554
2107.000000	22694.000000	139.096902	445.438166
2408.000000	27359.000000	101.167782	496.640223
2709.000000	32099.000000	 77.357133	527.959045
3010.000000	36899.000000	 55.427852	469.518099
3311.000000	41579.000000	 38.919331	551.553199
3612.000000	46304.000000	 29.422855	474.418620
3913.000000	50969.000000	 23.068503	554.327444
4214.000000	55619.000000	 18.745037	487.111387
4515.000000	60284.000000	 15.723955	568.548333
4816.000000	64979.000000	 13.285179	496.477592
5117.000000	69659.000000	 11.348339	598.213035
5418.000000	74354.000000	  9.889228	509.149987
5719.000000	79079.000000	  8.497550	582.935173
6020.000000	83759.000000	  7.959270	501.905787
6321.000000	88559.000000	  7.334657	576.216704
6622.000000	93254.000000	  5.915345	494.668742
6923.000000	97964.000000	  4.707676	581.373933
7224.000000	102674.000000	  3.709303	582.997195
7525.000000	107429.000000	  2.829011	503.997062
7826.000000	112154.000000	  2.055579	571.446757
8127.000000	116864.000000	  1.683777	498.811964
8428.000000	121604.000000	  1.132561	585.748582
8729.000000	126404.000000	  0.876945	507.515451
8789.000000	127364.000000	  0.799890	169.311271
