#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	930.000000	 31.365442	125.827746
602.000000	1625.000000	 18.014825	205.518937
903.000000	2823.000000	 11.626183	341.529018
1204.000000	5184.000000	  7.909430	672.422188
1505.000000	9437.000000	  5.589489	1206.330399
1806.000000	17122.000000	  3.941522	2186.551178
2107.000000	22500.000000	  2.849189	957.642310
2408.000000	27165.000000	  1.903540	901.684439
2709.000000	31860.000000	  1.219836	844.130312
2965.000000	35850.000000	  0.799163	850.783994
