#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	485.000000	999999993000000089000898443731035649745939038811310673228068200904972395080529006045592837760745472.000000	 61.368087
602.000000	830.000000	999999986000000210665628083345380025642344891816065873538174622338648944239330149482445807066021888.000000	 61.145805
903.000000	1440.000000	39699.801413	113.909480
1204.000000	8911.000000	1417.992258	1354.063926
1505.000000	16554.000000	791.397006	1210.505507
1806.000000	21774.000000	562.947829	818.687955
2107.000000	26889.000000	386.093550	843.323952
2408.000000	31929.000000	243.913318	859.485330
2709.000000	36879.000000	115.552180	857.821413
3010.000000	41994.000000	 47.796388	863.317693
3311.000000	46974.000000	 24.321626	853.801780
3612.000000	52164.000000	 17.186025	884.336165
3913.000000	57279.000000	 14.079009	1030.537838
4214.000000	62424.000000	  8.324521	901.412661
4515.000000	67479.000000	  7.796926	903.886370
4816.000000	72459.000000	  5.457816	898.001255
5117.000000	77499.000000	  2.747632	879.219066
5414.000000	82449.000000	  0.796301	886.816995
