# Lens_likelihood 	 seed
3.981529196380729445e+03 4.576433720000000000e+08
3.566706956198858279e+03 8.713223340000000000e+08
3.891481333507673298e+03 2.441614671000000000e+09
3.903226801642558257e+03 1.133709837000000000e+09
3.793000684426805037e+03 1.588018380000000000e+08
3.548305215271365796e+03 3.957267391000000000e+09
3.857481546421983239e+03 2.362146606000000000e+09
3.625423247850075313e+03 5.472447690000000000e+08
3.736555207894840805e+03 3.847296697000000000e+09
3.801085077898974760e+03 1.319206007000000000e+09
3.782727761077891500e+03 3.831521241000000000e+09
3.930090075241064369e+03 3.420394305000000000e+09
3.790790684946150122e+03 3.594425128000000000e+09
3.647618286161612559e+03 3.086269272000000000e+09
3.712941452556554850e+03 3.994071214000000000e+09
3.964512974141925952e+03 3.517589509000000000e+09
3.887512331370035099e+03 1.593384372000000000e+09
3.714622333103640813e+03 7.572638800000000000e+07
3.753778571877740433e+03 2.149304096000000000e+09
3.685491278263800723e+03 4.237303428000000000e+09
3.757142324323857338e+03 3.488458156000000000e+09
3.949576659971198751e+03 3.784231035000000000e+09
3.864507787332293901e+03 2.632699373000000000e+09
3.673484570432798137e+03 3.055123765000000000e+09
3.881754101454148440e+03 1.916341658000000000e+09
3.913452331555793080e+03 3.456944251000000000e+09
3.702210750711065430e+03 3.705224454000000000e+09
3.780048825413090071e+03 2.203242340000000000e+08
3.678951802695527022e+03 6.432241660000000000e+08
3.919654785962252845e+03 3.407926158000000000e+09
3.723179362872015645e+03 3.761115704000000000e+09
3.586678000745934696e+03 3.914669130000000000e+08
3.818511415994069921e+03 2.930834776000000000e+09
3.746825998164497378e+03 3.562957486000000000e+09
3.919773959379560438e+03 2.147304032000000000e+09
3.542955915976751385e+03 3.360995630000000000e+09
3.848818573287232539e+03 1.943356974000000000e+09
3.778354255956596717e+03 2.507765653000000000e+09
3.800071086703790570e+03 3.385336661000000000e+09
3.686694913358629492e+03 3.188065939000000000e+09
3.716114026237364214e+03 2.121022891000000000e+09
3.779289617998985705e+03 2.589565809000000000e+09
3.859450437548623995e+03 1.247558732000000000e+09
3.703087195889394025e+03 7.384711120000000000e+08
3.827939671307873141e+03 3.303155620000000000e+09
3.746607302577102018e+03 6.330422890000000000e+08
3.703544486137666809e+03 6.084665100000000000e+08
3.614182167135621967e+03 1.333796443000000000e+09
3.685600055303762929e+03 1.503393365000000000e+09
3.814710817209698689e+03 6.672282320000000000e+08
3.825013455764603350e+03 1.018683203000000000e+09
3.605663305293333451e+03 1.774963785000000000e+09
3.750477993125533430e+03 4.025763341000000000e+09
3.915948656349484736e+03 1.627281362000000000e+09
3.877445816567061229e+03 2.953313000000000000e+09
3.881577836859112722e+03 3.736234688000000000e+09
3.495391761284643053e+03 4.161939991000000000e+09
3.828298452514862220e+03 3.167640414000000000e+09
3.832416816420597115e+03 2.089280350000000000e+08
3.776720121155417928e+03 2.259633860000000000e+08
3.653679732922131734e+03 1.994055668000000000e+09
3.848809537725815971e+03 2.927460271000000000e+09
3.697578157970018310e+03 1.797937542000000000e+09
3.685601393208546597e+03 3.415968944000000000e+09
3.635191324783229902e+03 2.376249754000000000e+09
3.880252549261948388e+03 3.633815510000000000e+09
3.785627863987620913e+03 7.775315920000000000e+08
3.790066193056977227e+03 3.426379539000000000e+09
3.839562859297838713e+03 4.024520910000000000e+08
3.878704266145171459e+03 2.946894868000000000e+09
3.892567272889223204e+03 3.911925096000000000e+09
3.885377353057497658e+03 9.110159870000000000e+08
3.751889102051562077e+03 2.828523725000000000e+09
3.808316217870787568e+03 2.447129915000000000e+09
3.760887440343961771e+03 2.154921889000000000e+09
3.702025342108264340e+03 3.247714945000000000e+09
3.810086876038562878e+03 1.887938948000000000e+09
3.798783781939161599e+03 3.157963870000000000e+08
3.699953072931703446e+03 2.664700240000000000e+08
3.606284830351311030e+03 2.132666428000000000e+09
3.811315591623814271e+03 6.467283210000000000e+08
3.721792098553262349e+03 6.048957390000000000e+08
3.548265614904632002e+03 1.190053975000000000e+09
3.827771698373814161e+03 3.431585800000000000e+09
3.781687789404063551e+03 6.946770310000000000e+08
3.634793706142873361e+03 3.502419462000000000e+09
3.721305781473703064e+03 9.296112200000000000e+07
3.856710718344315865e+03 3.076719260000000000e+08
3.802790797227272378e+03 3.483949047000000000e+09
3.755904073479488034e+03 2.434310824000000000e+09
3.598641754053200202e+03 2.122068763000000000e+09
3.753836706993495227e+03 1.278624620000000000e+09
3.787873057146971860e+03 3.980692848000000000e+09
3.751478877425034625e+03 1.107948198000000000e+09
