#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	933.000000	1798.987628	289.751384
602.000000	4716.000000	627.603160	1453.329369
903.000000	10605.000000	177.594265	1777.976662
1204.000000	15510.000000	 98.484277	1512.386485
1505.000000	20520.000000	 80.124932	1606.620636
1806.000000	25620.000000	 54.011927	1957.535246
2107.000000	30495.000000	 40.409670	1800.706300
2408.000000	35490.000000	 26.637123	1771.861696
2709.000000	40500.000000	 16.807321	1771.281485
3010.000000	45450.000000	 11.265190	2012.243229
3311.000000	50445.000000	 10.016073	1804.276962
3612.000000	55455.000000	  9.023634	1807.862305
3913.000000	60420.000000	  6.982624	2026.070580
4214.000000	65265.000000	  3.502897	1783.411987
4515.000000	70395.000000	  2.528945	1798.160268
4816.000000	75240.000000	  0.912008	1795.222678
4847.000000	75720.000000	  0.797482	222.927908
