#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	912.000000	2943.699587	132.021090
602.000000	1706.000000	738.895015	239.630493
903.000000	3095.000000	252.131796	407.116061
1204.000000	5398.000000	120.990750	694.681426
1505.000000	9845.000000	 52.578591	1336.008925
1806.000000	17464.000000	 37.489413	2297.523056
2107.000000	22540.000000	 25.869377	1283.697731
2408.000000	27250.000000	 19.330000	1225.342119
2709.000000	31945.000000	 13.291351	1297.726830
3010.000000	36595.000000	 10.015855	1358.791478
3311.000000	41275.000000	  8.206642	1371.917918
3612.000000	45895.000000	  6.654205	1213.016994
3913.000000	50665.000000	  5.017430	1381.126956
4214.000000	55255.000000	  3.420838	1381.172379
4515.000000	60025.000000	  2.464909	1392.617450
4816.000000	64735.000000	  1.559371	1388.790084
5117.000000	69385.000000	  0.929413	1223.001745
5200.000000	70690.000000	  0.798772	530.792545
