#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	921.000000	17804.058684	 76.636175
602.000000	1708.000000	7266.277625	145.295583
903.000000	2953.000000	2305.972326	222.546515
1204.000000	5533.000000	624.807900	458.141059
1505.000000	10196.000000	279.338577	837.676493
1806.000000	18260.000000	137.636620	1421.444049
2107.000000	23045.000000	 29.064452	341.961420
2408.000000	27755.000000	 17.504987	677.098141
2709.000000	32465.000000	 13.713609	798.444324
3010.000000	37295.000000	 10.813860	707.938175
3311.000000	41945.000000	 10.133268	854.759240
3612.000000	46745.000000	  8.056857	730.848137
3913.000000	51500.000000	  6.780383	851.113080
4214.000000	56195.000000	  5.414724	847.553153
4515.000000	60905.000000	  4.365439	739.180043
4816.000000	65615.000000	  3.670699	843.217879
5117.000000	70520.000000	  2.823231	723.215773
5418.000000	75155.000000	  2.224386	855.573751
5719.000000	79865.000000	  1.920080	732.727276
6020.000000	84605.000000	  1.280880	853.442194
6321.000000	89285.000000	  0.862556	731.514358
6366.000000	89975.000000	  0.798771	119.104072
