#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	930.000000	10826.931255	 59.668587
602.000000	1680.000000	4047.721028	106.114255
903.000000	2889.000000	1450.568324	166.080019
1204.000000	4977.000000	537.139132	292.768273
1505.000000	9220.000000	253.676705	582.627764
1806.000000	16353.000000	178.190610	989.194197
2107.000000	22478.000000	162.560846	596.513347
2408.000000	27113.000000	149.178042	456.912701
2709.000000	31793.000000	 74.070814	605.498374
3010.000000	36503.000000	 63.634606	554.573969
3311.000000	41123.000000	 56.606979	659.183538
3612.000000	45803.000000	 50.591391	580.626163
3913.000000	50483.000000	 43.569085	685.672964
4214.000000	55118.000000	 40.324095	592.885020
4515.000000	59903.000000	 31.537859	694.028633
4816.000000	64583.000000	 27.301609	597.924528
5117.000000	69383.000000	 21.465736	687.979590
5418.000000	74093.000000	 18.113565	589.905898
5719.000000	78803.000000	 13.988483	692.356640
6020.000000	83453.000000	 10.347811	586.661516
6321.000000	88148.000000	  8.424207	689.724312
6622.000000	92843.000000	  5.720716	589.051446
6923.000000	97568.000000	  3.855171	699.963351
7224.000000	102188.000000	  2.720187	600.277753
7525.000000	106913.000000	  1.617064	703.441876
7826.000000	111623.000000	  0.817955	605.820487
7836.000000	111788.000000	  0.798981	101.336676
