#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	934.000000	94102.620712	 75.272446
602.000000	1686.000000	47844.175025	113.745132
903.000000	2937.000000	21413.748131	197.870013
1204.000000	5150.000000	7796.473672	350.268296
1505.000000	9075.000000	2396.242838	625.286090
1806.000000	16306.000000	778.052775	1150.943891
2107.000000	22532.000000	259.628139	692.741001
2408.000000	27317.000000	100.225472	566.728949
2709.000000	31997.000000	 33.365284	705.126215
3010.000000	36767.000000	  4.309185	745.909137
3311.000000	41462.000000	  1.719204	656.430301
3612.000000	46202.000000	  0.816861	769.323933
3621.000000	46337.000000	  0.799842	  0.083325
