# Lens_likelihood 	 seed
6.171175949819884408e+03 2.497391881000000000e+09
6.162456129819839589e+03 1.347583000000000000e+09
6.152785732597702008e+03 2.302212010000000000e+08
6.179647585059336052e+03 7.147073090000000000e+08
6.159496266266567545e+03 3.312283840000000000e+08
6.142002947675825453e+03 1.818970763000000000e+09
6.133942351434184275e+03 3.780119688000000000e+09
6.168761949816621382e+03 2.047199330000000000e+08
6.154078120041383954e+03 1.062318930000000000e+09
6.163219368976544501e+03 1.148098594000000000e+09
6.138854528646760627e+03 2.477145311000000000e+09
6.200366201096847362e+03 1.269944319000000000e+09
6.129631373097515279e+03 2.812389835000000000e+09
6.161656915909579766e+03 3.774482823000000000e+09
6.181574829373934335e+03 1.852243997000000000e+09
6.152629471762593312e+03 2.431054272000000000e+09
6.166356864043931637e+03 2.832335356000000000e+09
6.149205578326200339e+03 2.918420226000000000e+09
6.164746712030214439e+03 1.017206338000000000e+09
6.148550296615176194e+03 4.452164560000000000e+08
6.154623701755809634e+03 5.208600800000000000e+07
6.160630828816400026e+03 5.277967190000000000e+08
6.175820301284491507e+03 3.176258436000000000e+09
6.148011127305430819e+03 2.714313673000000000e+09
6.154950510145527005e+03 3.652416669000000000e+09
6.163753259996207817e+03 3.222114902000000000e+09
6.141882976893778505e+03 3.382654390000000000e+08
6.194286019954139192e+03 2.205573485000000000e+09
6.151445135331221536e+03 6.384938310000000000e+08
6.193668980033956359e+03 1.070171534000000000e+09
6.166756500420347038e+03 1.413988617000000000e+09
6.161797191091589411e+03 1.019254861000000000e+09
6.140878069338472415e+03 3.427591779000000000e+09
6.174283814059685028e+03 7.267376560000000000e+08
6.165443999533670649e+03 9.334760550000000000e+08
6.135779238277527838e+03 1.624713829000000000e+09
6.172086465574156136e+03 3.693482032000000000e+09
6.164386400362112909e+03 6.501245220000000000e+08
6.175119892770821025e+03 1.950508863000000000e+09
6.167171189656307433e+03 2.943320510000000000e+08
6.124445163532901461e+03 1.535461702000000000e+09
6.146711029006988610e+03 8.714569210000000000e+08
6.169427098014953117e+03 1.597885694000000000e+09
6.168989113855282994e+03 2.954737837000000000e+09
6.144215348019909470e+03 2.231462737000000000e+09
6.142221428212606043e+03 2.801968199000000000e+09
6.160225711084807699e+03 3.783639749000000000e+09
6.158178378570780296e+03 2.795855473000000000e+09
6.170017085826229959e+03 7.219818250000000000e+08
6.138369658439499290e+03 2.025500108000000000e+09
6.179201250447593338e+03 2.994002980000000000e+08
6.144096454235647798e+03 1.672683830000000000e+09
6.155234705134020260e+03 1.042461404000000000e+09
6.172819255982220056e+03 6.194555960000000000e+08
6.160606771052107433e+03 1.278928565000000000e+09
6.175172463487693676e+03 2.032896119000000000e+09
6.169001146586724644e+03 2.308018100000000000e+09
6.158537806633275977e+03 3.873388149000000000e+09
6.159262476606216296e+03 3.012266340000000000e+08
6.196770702579491626e+03 5.754890670000000000e+08
6.170192630062676471e+03 6.253484120000000000e+08
6.153528706919476463e+03 9.861571100000000000e+07
6.158387747557374496e+03 3.021742410000000000e+08
6.136269831532536045e+03 2.399318269000000000e+09
6.141273086164958841e+03 4.097213850000000000e+09
6.143510015442388976e+03 3.284597893000000000e+09
6.176392263452549741e+03 7.456713870000000000e+08
6.173291782304246226e+03 9.420618000000000000e+07
6.160086622555330905e+03 1.931794830000000000e+09
6.176992494824743517e+03 2.605553324000000000e+09
6.172279029788088337e+03 2.368945708000000000e+09
6.154826002035416423e+03 2.455933964000000000e+09
6.141722697597254410e+03 1.945374470000000000e+09
6.145366608705845465e+03 3.464280493000000000e+09
6.124347379697303040e+03 2.365234287000000000e+09
6.159345502478174240e+03 2.334830592000000000e+09
6.166392451631481890e+03 2.138567743000000000e+09
6.149940686283396644e+03 1.768887280000000000e+09
6.145209980068127152e+03 2.068287792000000000e+09
6.152336057409296700e+03 5.188022490000000000e+08
6.138442945482357572e+03 5.539197000000000000e+08
6.146681734955907814e+03 3.106096700000000000e+09
6.134267562955932590e+03 1.773155775000000000e+09
6.133613306734386242e+03 3.986266095000000000e+09
6.174877572110361143e+03 3.627689102000000000e+09
6.126641507305561390e+03 2.691057400000000000e+08
6.177778197268994518e+03 3.928726622000000000e+09
6.162092293028982567e+03 7.008841720000000000e+08
6.186266295484943839e+03 1.312121493000000000e+09
6.143046248396563897e+03 5.419607630000000000e+08
6.163666282686846898e+03 3.274943715000000000e+09
6.186658686384383145e+03 4.232592788000000000e+09
6.178218556070714840e+03 4.221927745000000000e+09
6.169792600757004038e+03 1.988378858000000000e+09
6.119912115959726179e+03 1.138513107000000000e+09
6.151943697446617989e+03 3.480045886000000000e+09
6.172552577779142666e+03 1.237870567000000000e+09
6.146109379452036592e+03 3.876614411000000000e+09
6.164520056466333699e+03 1.437667499000000000e+09
6.134495637140469626e+03 4.092106442000000000e+09
6.159013633591268444e+03 3.392282814000000000e+09
6.162612612186603656e+03 2.068029636000000000e+09
6.161895655786866882e+03 8.201038370000000000e+08
6.145271357913618886e+03 2.015506329000000000e+09
6.158438716025604663e+03 5.307620350000000000e+08
6.168602020368581179e+03 1.990164421000000000e+09
6.161378922581332517e+03 3.331317630000000000e+08
6.183366903047694905e+03 3.055184240000000000e+08
6.171530825576450297e+03 3.726932101000000000e+09
6.169700050143175758e+03 3.584633357000000000e+09
6.190406173622295682e+03 7.032730440000000000e+08
6.138439086425366440e+03 2.675118609000000000e+09
6.145232381519766932e+03 4.135045948000000000e+09
6.159499287610080501e+03 1.865114037000000000e+09
6.157296608641081548e+03 2.332683572000000000e+09
6.156724675282245698e+03 1.594643510000000000e+09
6.127235272682581126e+03 4.146467451000000000e+09
6.165508544798984076e+03 2.191503476000000000e+09
6.166337561281113267e+03 3.652535120000000000e+08
6.159689994896426469e+03 3.921544430000000000e+09
6.165238962185354467e+03 6.340259320000000000e+08
6.151489388722732656e+03 3.814950207000000000e+09
6.159662055455492009e+03 7.131035920000000000e+08
6.186781858318880040e+03 2.475247176000000000e+09
6.121312997114220707e+03 3.459235819000000000e+09
6.173910963964826806e+03 9.954981310000000000e+08
6.142895665766340244e+03 8.586136230000000000e+08
6.139218544490831846e+03 3.031537683000000000e+09
6.183621162336874477e+03 2.923117639000000000e+09
