# Lens_likelihood 	 seed
6.454999148704507206e+03 1.662985843000000000e+09
6.465821471863401712e+03 2.337528343000000000e+09
6.436887092444306290e+03 2.380565820000000000e+09
6.483371522943121818e+03 2.618358237000000000e+09
6.461389502170324704e+03 8.337775400000000000e+08
6.488202283796888878e+03 4.554929640000000000e+08
6.455460970384579014e+03 1.330841013000000000e+09
6.469729497306754638e+03 4.084250950000000000e+09
6.457044241173261071e+03 1.207684334000000000e+09
6.484821243535850954e+03 2.701678646000000000e+09
6.452677949452387111e+03 3.113623782000000000e+09
6.442090263168510319e+03 3.190203272000000000e+09
6.452079262741213824e+03 2.067436197000000000e+09
6.465760566300372375e+03 3.029163175000000000e+09
6.438253333732941428e+03 3.390688565000000000e+09
6.456702134528756687e+03 4.125875400000000000e+07
6.469473504251498525e+03 3.679150020000000000e+08
6.459070229241339803e+03 1.406382542000000000e+09
6.438605142594255085e+03 1.608685390000000000e+09
6.466774423595952612e+03 2.862013456000000000e+09
6.455272566948020540e+03 1.462858604000000000e+09
6.486021213750398601e+03 3.163447680000000000e+08
6.462203537125244111e+03 1.090833130000000000e+08
6.462474476178646910e+03 3.960432217000000000e+09
6.476790582231318695e+03 4.001348665000000000e+09
6.444108095139646139e+03 2.416666555000000000e+09
6.446814369279341918e+03 1.296548424000000000e+09
6.449394204715392334e+03 3.339464127000000000e+09
6.472687231094601884e+03 3.717143087000000000e+09
6.467912751962247057e+03 4.195182281000000000e+09
6.449619348352708585e+03 3.852180697000000000e+09
6.468692272325110025e+03 1.646168746000000000e+09
6.472222749023028882e+03 2.421811346000000000e+09
6.461553560316442599e+03 4.271015492000000000e+09
6.463390116024373128e+03 2.240544941000000000e+09
6.471650305424553153e+03 1.431106578000000000e+09
6.470793965216471406e+03 6.790573860000000000e+08
6.500884606771677682e+03 1.996915475000000000e+09
6.477893339908690905e+03 1.267687824000000000e+09
6.455841797987642167e+03 2.153496828000000000e+09
6.462906007276415039e+03 1.851003430000000000e+09
6.434583534909277660e+03 3.094261250000000000e+09
6.443472306795684744e+03 4.153096550000000000e+09
6.462591144261838963e+03 1.017530388000000000e+09
6.448548272581091624e+03 1.169811066000000000e+09
6.446773134521617067e+03 1.534665000000000000e+08
6.410117119420787276e+03 2.389809807000000000e+09
6.478441149546413726e+03 1.931346167000000000e+09
6.455238463616976333e+03 2.827278866000000000e+09
6.446442508980003367e+03 3.926532170000000000e+09
6.468291360893212186e+03 3.494213746000000000e+09
6.469387528618540273e+03 3.767108991000000000e+09
6.441378229208779885e+03 2.650096320000000000e+08
6.459092706860075850e+03 3.786308514000000000e+09
6.478869050064125986e+03 2.734511039000000000e+09
6.488482010013973195e+03 1.347333106000000000e+09
6.473422204834047079e+03 2.901122823000000000e+09
6.458869920632128014e+03 1.538807968000000000e+09
6.467447461494536583e+03 1.174668050000000000e+08
6.465070727640028053e+03 2.778492182000000000e+09
6.481963540171103887e+03 4.370070700000000000e+07
6.419455303967986765e+03 5.094719740000000000e+08
6.458870072368449655e+03 3.678222140000000000e+09
6.445908415341971704e+03 4.017058945000000000e+09
6.475661331666185106e+03 3.855818774000000000e+09
6.466540990732741193e+03 1.932637363000000000e+09
6.437388859771509487e+03 2.798141309000000000e+09
6.444011141569051688e+03 1.651512624000000000e+09
6.491514729027176145e+03 2.136977282000000000e+09
