# Lens_likelihood 	 seed
4.807920449562594513e+03 2.830128931000000000e+09
4.721751797570925191e+03 4.027966055000000000e+09
4.785902749663133363e+03 3.450341936000000000e+09
4.777671384852075789e+03 8.590146000000000000e+07
4.723852099647288924e+03 2.878625800000000000e+07
4.771165760774326372e+03 8.550022070000000000e+08
4.803025698291892695e+03 3.420802871000000000e+09
4.789931520960545640e+03 3.531193914000000000e+09
4.748517938206963663e+03 3.200588680000000000e+08
4.737104916592355949e+03 1.270847560000000000e+08
4.819279599992107251e+03 3.592570754000000000e+09
4.724626264760518097e+03 1.846315348000000000e+09
4.847798066282395666e+03 1.746732492000000000e+09
4.779064275559288944e+03 6.849909110000000000e+08
4.804324803322799198e+03 3.935685241000000000e+09
4.728911278954401496e+03 9.985150110000000000e+08
4.732209768757675192e+03 2.542892500000000000e+08
4.809131269262694332e+03 3.304550760000000000e+08
4.746580757340950186e+03 1.443838329000000000e+09
4.794661935735578481e+03 2.112137269000000000e+09
4.761058764017567228e+03 2.944262139000000000e+09
4.769947418519672283e+03 2.746302780000000000e+08
4.756139075997804866e+03 3.518057910000000000e+09
4.778052151508278257e+03 1.590835192000000000e+09
4.733200732270692242e+03 1.774301454000000000e+09
4.752321389963464753e+03 4.311162390000000000e+08
4.720224973416523426e+03 1.644853980000000000e+09
4.816380271859852655e+03 2.308463456000000000e+09
4.739276476502916921e+03 3.948907857000000000e+09
4.762135101504852173e+03 2.408604958000000000e+09
4.675084432392308372e+03 3.554218474000000000e+09
4.792941418706946024e+03 2.922513263000000000e+09
4.758119460401580000e+03 1.584958857000000000e+09
4.802998713129432872e+03 3.807248096000000000e+09
4.748937188458316086e+03 1.597633334000000000e+09
4.733028641927699027e+03 2.374985070000000000e+09
4.820832535685373841e+03 2.314160308000000000e+09
4.700481689646195264e+03 2.243656161000000000e+09
4.674577836750589995e+03 6.239684270000000000e+08
4.739961087594145283e+03 4.002106199000000000e+09
4.811228540524701202e+03 1.277318051000000000e+09
4.718823542614954931e+03 2.327493663000000000e+09
4.676568199239174646e+03 3.000273720000000000e+09
4.772095952085833233e+03 1.227923900000000000e+09
4.767470520365031916e+03 3.927073342000000000e+09
4.733290735259215580e+03 3.798406352000000000e+09
4.812875444505680207e+03 8.004605110000000000e+08
4.739124523311413213e+03 2.477518713000000000e+09
4.744367099123726803e+03 3.799315350000000000e+09
4.775261728989113180e+03 1.415639864000000000e+09
4.751003428948110013e+03 2.318241963000000000e+09
4.776011933544130443e+03 3.794335183000000000e+09
4.775735968500135641e+03 4.655578710000000000e+08
4.832159124054650420e+03 1.856276199000000000e+09
4.777182135746646054e+03 4.123137713000000000e+09
4.743368584528727297e+03 3.301584716000000000e+09
4.764754548592944047e+03 1.704397144000000000e+09
4.794041711798098731e+03 3.647464146000000000e+09
4.787887181936937850e+03 3.671832189000000000e+09
4.679526468174402908e+03 1.925536135000000000e+09
4.738205617019832061e+03 2.848896132000000000e+09
4.733912583587353765e+03 8.683805820000000000e+08
4.789358271297843203e+03 4.068186739000000000e+09
4.725607193945161271e+03 8.922969810000000000e+08
4.779073789307696643e+03 2.346601293000000000e+09
4.708437502416865755e+03 4.185693003000000000e+09
4.754636766777233788e+03 3.933888099000000000e+09
4.807086669777181669e+03 1.852678269000000000e+09
4.694776790646588779e+03 1.335681373000000000e+09
4.761207272000533521e+03 2.645396891000000000e+09
4.755027715638560039e+03 4.034335406000000000e+09
4.706780548980873391e+03 3.813939134000000000e+09
4.734516229489417128e+03 1.439193709000000000e+09
4.764965340192167787e+03 3.250231200000000000e+08
4.760337753032861656e+03 3.401836434000000000e+09
4.816733155341810743e+03 2.546394538000000000e+09
4.784827424072172107e+03 2.054464696000000000e+09
4.799830921699428472e+03 2.322126177000000000e+09
4.700525729841540851e+03 2.653936592000000000e+09
4.730462649647228318e+03 3.950882617000000000e+09
4.756740057070534021e+03 2.196163091000000000e+09
4.807178393690837765e+03 1.561083428000000000e+09
4.851535965905981357e+03 1.698523555000000000e+09
4.806971664218968726e+03 2.630372561000000000e+09
4.760733763440032817e+03 1.958874445000000000e+09
4.752728814584472275e+03 9.617144640000000000e+08
4.720594821447616596e+03 1.558149724000000000e+09
4.753958577326081468e+03 3.958257165000000000e+09
4.795936438937873390e+03 2.155516644000000000e+09
4.735973415769420171e+03 2.688962017000000000e+09
4.794367075980502705e+03 3.562302121000000000e+09
4.712401912788273876e+03 3.442311658000000000e+09
4.783256698030699226e+03 2.658313846000000000e+09
