# Lens_likelihood 	 seed
5.333195576232708845e+03 2.458826569000000000e+09
5.323888574495504145e+03 2.159364030000000000e+08
5.330085118126950874e+03 6.922571940000000000e+08
5.317876991987931433e+03 7.748772200000000000e+08
5.357032945839231616e+03 3.064611857000000000e+09
5.338505378006539104e+03 2.375749091000000000e+09
5.327471752105964697e+03 4.264044190000000000e+09
5.308578473976233909e+03 4.180843418000000000e+09
5.358689502866657676e+03 3.210527616000000000e+09
5.310048592891438602e+03 1.875995447000000000e+09
5.340943489037135805e+03 2.750863299000000000e+09
5.349323633845875520e+03 1.623345892000000000e+09
5.355124403012266157e+03 4.231312109000000000e+09
5.310940113192204080e+03 2.478820403000000000e+09
5.360949743078102074e+03 3.793990676000000000e+09
5.319440656865394885e+03 3.220920535000000000e+09
5.302829745129239200e+03 3.407779623000000000e+09
5.347752628437361636e+03 1.300156143000000000e+09
5.350313815863437412e+03 1.321440662000000000e+09
5.329221455004766540e+03 2.478898943000000000e+09
5.351192196652847997e+03 4.225017371000000000e+09
5.366536226820863703e+03 3.836737966000000000e+09
5.334695427734960504e+03 1.310040263000000000e+09
5.324223727850605428e+03 1.509002316000000000e+09
5.330809114879656590e+03 1.580644906000000000e+09
5.300604264800937926e+03 2.672427010000000000e+08
5.312923278568823662e+03 2.694900827000000000e+09
5.289665297381814526e+03 1.897140274000000000e+09
5.291296574305638387e+03 5.447837290000000000e+08
5.347569474754644034e+03 3.287333438000000000e+09
5.336570728368832533e+03 1.297582249000000000e+09
5.357168944560417913e+03 1.156223343000000000e+09
5.312136022164268070e+03 2.845422619000000000e+09
5.281971415266707481e+03 3.745697954000000000e+09
5.314880683632716682e+03 2.513479875000000000e+09
5.259654719555095653e+03 1.687837984000000000e+09
5.318463770637405105e+03 1.166244971000000000e+09
5.330502614821818497e+03 2.210621095000000000e+09
5.357391501775297911e+03 2.614459352000000000e+09
5.341323797136520625e+03 2.084746622000000000e+09
5.307657793782554108e+03 9.964577800000000000e+08
5.320143640794609382e+03 1.573669380000000000e+08
5.342962294840244795e+03 2.693706486000000000e+09
5.338225291207855662e+03 7.231035440000000000e+08
5.328317751762905573e+03 2.355347332000000000e+09
5.315656820075747419e+03 3.770414470000000000e+08
5.326261645427865005e+03 3.733382580000000000e+08
5.369966562829974464e+03 2.912264570000000000e+08
5.324345228790793044e+03 2.688061605000000000e+09
5.362907344446619391e+03 2.605294707000000000e+09
5.334529043848483525e+03 1.370086663000000000e+09
5.349847566641117737e+03 4.211406365000000000e+09
5.303239476806227685e+03 3.691448032000000000e+09
5.327407158909048121e+03 3.632179059000000000e+09
5.351729068459565497e+03 5.248855410000000000e+08
5.321922184176275550e+03 1.385642378000000000e+09
5.330802026053520422e+03 4.165947069000000000e+09
5.342252288933921591e+03 1.245887053000000000e+09
5.361671837496999615e+03 2.946846823000000000e+09
5.310472406835130641e+03 6.296419030000000000e+08
5.332412967172456774e+03 8.074252080000000000e+08
5.340812265506439871e+03 3.307436202000000000e+09
5.343239058997040047e+03 1.004211824000000000e+09
5.342773031151175019e+03 6.449021890000000000e+08
5.326702491192232628e+03 3.576934318000000000e+09
5.345412606384495120e+03 1.099515661000000000e+09
5.332148041352516884e+03 1.545732996000000000e+09
