#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	894.000000	83949.903908	 62.136033
602.000000	1724.000000	14536.217322	117.817514
903.000000	3416.000000	2773.386968	243.991374
1204.000000	5946.000000	918.039628	370.238631
1505.000000	10590.000000	532.133452	672.995792
1806.000000	18029.000000	429.556771	1076.603761
2107.000000	22844.000000	 23.854529	294.867976
2408.000000	27584.000000	  7.527462	510.128434
2709.000000	32324.000000	  3.807762	526.723951
3010.000000	37004.000000	  2.030295	625.229199
3311.000000	41714.000000	  1.065918	552.921164
3442.000000	43769.000000	  0.798996	276.038253
