#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	938.000000	2720.912207	132.335114
602.000000	1703.000000	821.366098	240.434659
903.000000	3017.000000	257.187623	384.089298
1204.000000	5535.000000	136.771591	757.078072
1505.000000	10516.000000	 61.968611	1502.697162
1806.000000	18320.000000	 39.706351	2212.389069
2107.000000	23000.000000	 27.572294	738.651386
2408.000000	27710.000000	 20.279987	1051.866058
2709.000000	32465.000000	 14.960333	1175.988072
3010.000000	37205.000000	 12.454080	1205.069213
3311.000000	41900.000000	 13.127415	1259.022589
3612.000000	46625.000000	 11.411172	1298.151006
3913.000000	51305.000000	  9.910472	1151.511563
4214.000000	56015.000000	  8.641083	1322.736271
4515.000000	60725.000000	  8.093466	1330.182101
4816.000000	65465.000000	  6.983374	1320.477200
5117.000000	70160.000000	  5.956446	1344.607698
5418.000000	74885.000000	  4.988401	1335.251017
5719.000000	79550.000000	  4.093886	1180.298553
6020.000000	84215.000000	  3.279798	1368.370228
6321.000000	88880.000000	  2.623233	1329.576748
6622.000000	93635.000000	  1.805640	1344.465066
6923.000000	98360.000000	  1.087377	1354.905114
7097.000000	101105.000000	  0.799688	665.708182
