# Lens_likelihood 	 seed
6.817391461233911286e+03 3.217059253000000000e+09
6.809627385757406955e+03 1.870520148000000000e+09
6.817393782358115459e+03 1.303056436000000000e+09
6.824483078280169138e+03 1.484891743000000000e+09
6.836205494571176132e+03 4.133397366000000000e+09
6.816763243950103060e+03 2.572175111000000000e+09
6.818785248483018222e+03 1.027112439000000000e+09
6.812540781505871564e+03 2.279186080000000000e+08
6.818768276444535331e+03 4.254534035000000000e+09
6.820014639218226876e+03 1.249344180000000000e+08
6.825695917084734901e+03 1.837312088000000000e+09
6.827014108739438598e+03 5.123775300000000000e+07
6.813347875979859964e+03 3.043668450000000000e+09
6.824119346391467843e+03 4.019618925000000000e+09
6.817552124079184068e+03 3.616699494000000000e+09
6.820436063429151545e+03 8.646661050000000000e+08
6.816415934794106761e+03 3.864422399000000000e+09
6.822049851772058901e+03 1.221605902000000000e+09
6.817391596526278590e+03 7.960657200000000000e+08
6.826384079732551982e+03 3.876535338000000000e+09
6.812664370225151288e+03 2.177213025000000000e+09
6.814844423309956255e+03 1.299392713000000000e+09
6.814844423319555062e+03 3.377456366000000000e+09
6.806987540230044033e+03 4.247161192000000000e+09
6.816815857547708219e+03 2.396231764000000000e+09
6.816815857579511430e+03 3.363727694000000000e+09
6.823270648706260545e+03 6.779624280000000000e+08
6.820436063416951583e+03 2.599500050000000000e+08
6.812022569885941266e+03 1.286673648000000000e+09
6.822480350233000536e+03 1.313482992000000000e+09
6.824884707403680295e+03 1.458632525000000000e+09
6.823915023347467468e+03 2.803176637000000000e+09
6.826531767443389981e+03 3.807528607000000000e+09
6.812069971228414033e+03 3.457099651000000000e+09
6.821475823375159052e+03 2.070354838000000000e+09
6.832273090412430975e+03 9.627803690000000000e+08
6.824046303068770612e+03 2.397089080000000000e+09
6.817764063708362301e+03 3.076198445000000000e+09
6.817697133739053243e+03 3.057754376000000000e+09
6.810320704297691009e+03 1.639869041000000000e+09
6.821990966139862394e+03 3.721786507000000000e+09
6.813376351839640847e+03 1.792225999000000000e+09
6.831709501140894645e+03 3.564330568000000000e+09
6.820436184943647277e+03 3.154615160000000000e+08
6.820571428633953474e+03 1.255309809000000000e+09
6.822044688963316730e+03 6.154261330000000000e+08
6.817393917714447525e+03 3.586706200000000000e+07
6.820459330712701558e+03 3.280729671000000000e+09
6.827704726022558134e+03 3.766320389000000000e+09
6.813073653001459206e+03 3.947480632000000000e+09
6.813509061279609341e+03 5.082549320000000000e+08
6.821834650102729029e+03 1.125310632000000000e+09
6.818325037439920379e+03 2.095848729000000000e+09
6.814272896580826455e+03 2.429396793000000000e+09
6.819340095479835327e+03 8.812923600000000000e+08
6.818889872521767757e+03 3.101949600000000000e+09
6.821458224027656797e+03 1.565324457000000000e+09
6.824493826085468754e+03 2.570743852000000000e+09
6.822502439035062707e+03 1.750932919000000000e+09
6.826704356917994119e+03 1.996491546000000000e+09
6.820436184936766040e+03 1.624000706000000000e+09
6.820436184978052552e+03 4.275382404000000000e+09
6.819908266293476117e+03 1.017845300000000000e+08
6.815814051305733301e+03 2.865796402000000000e+09
6.820959189551893360e+03 3.794948567000000000e+09
6.821458223991342493e+03 3.852578774000000000e+09
6.822478864149587025e+03 3.128644199000000000e+09
6.822049977872109594e+03 4.007850713000000000e+09
6.820750560002798011e+03 1.228091293000000000e+09
