#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	903.000000	94550.604630	 62.333581
602.000000	1665.000000	25275.101266	112.444032
903.000000	3014.000000	5828.089357	198.269382
1204.000000	5245.000000	1992.758877	334.790190
1505.000000	9801.000000	1095.148673	686.435988
1806.000000	16682.000000	759.736878	1046.587173
2107.000000	22457.000000	491.676968	481.968511
2408.000000	27227.000000	 10.504733	431.472219
2709.000000	31892.000000	  5.440875	575.889205
3010.000000	36572.000000	  3.014855	531.494369
3311.000000	41297.000000	  1.756484	628.278890
3612.000000	46037.000000	  0.944171	544.157861
3693.000000	47267.000000	  0.799059	179.422230
