#    NumIter	  NumCalls	     dlogz	   Time[s]
301.000000	918.000000	1676.436590	228.098603
602.000000	4930.000000	347.919404	1199.648427
903.000000	10735.000000	101.314926	1333.370084
1204.000000	15805.000000	 59.052981	1463.322952
1505.000000	20785.000000	 37.080771	1353.044288
1806.000000	25705.000000	 24.102765	1392.051998
2107.000000	30760.000000	 26.621273	1574.171672
2408.000000	35710.000000	 17.810891	1432.337288
2709.000000	40675.000000	 15.105996	1424.129743
3010.000000	45760.000000	  9.850613	1605.476385
3311.000000	50845.000000	  8.179959	1410.772954
3612.000000	55795.000000	  5.192397	1602.132812
3913.000000	60970.000000	  2.564627	1419.300280
4212.000000	66100.000000	  0.799889	1592.373524
